latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
57.56398,-121.27471,313.43,1.26,1.12,2023-06-01,1838,Terra,MODIS,24,6.1NRT,293.08,14.27,D
57.5629,-121.3672,311.84,1.27,1.12,2023-06-01,1838,Terra,MODIS,61,6.1NRT,297.62,9.51,D
57.55456,-121.28439,316.38,1.26,1.12,2023-06-01,1838,Terra,MODIS,51,6.1NRT,292.35,16.68,D
57.47758,-121.22449,360.28,1.25,1.11,2023-06-01,1838,Terra,MODIS,100,6.1NRT,302.72,110.84,D
57.47554,-121.20406,328.81,1.25,1.11,2023-06-01,1838,Terra,MODIS,32,6.1NRT,295.78,28.99,D
57.46779,-121.22788,337.31,1.25,1.11,2023-06-01,1838,Terra,MODIS,88,6.1NRT,298.26,45.96,D
57.4677,-121.23408,323.3,1.25,1.11,2023-06-01,1838,Terra,MODIS,56,6.1NRT,298.37,21.9,D
57.4656,-121.2136,326.43,1.25,1.11,2023-06-01,1838,Terra,MODIS,74,6.1NRT,295.09,28.54,D
57.5023,-121.89487,313.4,1.32,1.14,2023-06-01,1838,Terra,MODIS,46,6.1NRT,294.5,12.85,D
57.50024,-121.87336,352.93,1.32,1.14,2023-06-01,1838,Terra,MODIS,97,6.1NRT,296.54,99.49,D
58.87902,-113.38692,327.31,1.01,1.01,2023-06-01,1838,Terra,MODIS,61,6.1NRT,297.94,19.8,D
58.87635,-113.37018,337.15,1.01,1.01,2023-06-01,1838,Terra,MODIS,90,6.1NRT,298.61,33.96,D
58.87368,-113.3534,343.61,1.01,1.01,2023-06-01,1838,Terra,MODIS,93,6.1NRT,299.11,45.57,D
58.58522,-113.74583,322.9,1.01,1.01,2023-06-01,1838,Terra,MODIS,35,6.1NRT,292.76,17.13,D
58.5766,-113.75076,342.85,1.01,1.01,2023-06-01,1838,Terra,MODIS,67,6.1NRT,296.61,41.41,D
58.56536,-113.7391,364.49,1.01,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,298.31,93.12,D
58.56274,-113.72251,347.44,1.01,1.01,2023-06-01,1838,Terra,MODIS,94,6.1NRT,295.14,51.25,D
58.56718,-113.81029,335.82,1.01,1,2023-06-01,1838,Terra,MODIS,60,6.1NRT,295.24,30.28,D
58.55935,-113.76059,364.2,1.01,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,299.15,92.08,D
58.55674,-113.74401,374.03,1.01,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,299.33,126.85,D
58.55412,-113.72743,321.75,1.01,1.01,2023-06-01,1838,Terra,MODIS,78,6.1NRT,293.92,14.83,D
58.56647,-113.87061,327.79,1.01,1,2023-06-01,1838,Terra,MODIS,43,6.1NRT,296.12,21,D
58.55091,-113.77122,317.12,1.01,1.01,2023-06-01,1838,Terra,MODIS,77,6.1NRT,294.28,11.82,D
58.55785,-113.8755,330.37,1.01,1,2023-06-01,1838,Terra,MODIS,75,6.1NRT,296.18,24.44,D
58.53886,-113.81416,327.78,1.01,1,2023-06-01,1838,Terra,MODIS,39,6.1NRT,293.97,18.91,D
58.54488,-113.97281,325.42,1.01,1,2023-06-01,1838,Terra,MODIS,33,6.1NRT,296.92,17.04,D
58.54231,-113.95628,323.39,1.01,1,2023-06-01,1838,Terra,MODIS,57,6.1NRT,295.31,16.45,D
58.53973,-113.93974,323.93,1.01,1,2023-06-01,1838,Terra,MODIS,81,6.1NRT,295.49,17.8,D
58.53715,-113.92321,337.23,1.01,1,2023-06-01,1838,Terra,MODIS,88,6.1NRT,295.73,33.95,D
58.53457,-113.90668,360.41,1.01,1,2023-06-01,1838,Terra,MODIS,100,6.1NRT,297.22,82.16,D
58.53199,-113.89014,335.34,1.01,1,2023-06-01,1838,Terra,MODIS,87,6.1NRT,296.15,29.9,D
58.5294,-113.8736,331.46,1.01,1,2023-06-01,1838,Terra,MODIS,84,6.1NRT,299.57,24.5,D
58.52422,-113.84051,345.21,1.01,1,2023-06-01,1838,Terra,MODIS,94,6.1NRT,299.81,48.41,D
58.52162,-113.82395,350.7,1.01,1,2023-06-01,1838,Terra,MODIS,96,6.1NRT,297.46,59.93,D
58.52337,-113.895,319.67,1.01,1,2023-06-01,1838,Terra,MODIS,20,6.1NRT,295.31,11.68,D
58.52077,-113.87847,335.21,1.01,1,2023-06-01,1838,Terra,MODIS,89,6.1NRT,296.69,31.51,D
58.53021,-113.99902,337.69,1.01,1,2023-06-01,1838,Terra,MODIS,80,6.1NRT,300.57,31.58,D
58.52249,-113.94946,368.63,1.01,1,2023-06-01,1838,Terra,MODIS,100,6.1NRT,303.55,101.53,D
58.51991,-113.93293,406.52,1.01,1,2023-06-01,1838,Terra,MODIS,100,6.1NRT,310.88,288.17,D
58.5216,-114.00386,323.62,1.01,1,2023-06-01,1838,Terra,MODIS,53,6.1NRT,298.54,14.91,D
58.31114,-112.75985,308.53,1.04,1.02,2023-06-01,1838,Terra,MODIS,67,6.1NRT,275.31,10.67,D
58.49089,-113.99201,352.72,1.01,1,2023-06-01,1838,Terra,MODIS,97,6.1NRT,300.96,63.62,D
58.48832,-113.9755,333.56,1.01,1,2023-06-01,1838,Terra,MODIS,89,6.1NRT,300.96,28.44,D
58.44869,-113.96188,353.11,1.01,1,2023-06-01,1838,Terra,MODIS,97,6.1NRT,300.94,62.28,D
58.43491,-113.93372,380.73,1.01,1,2023-06-01,1838,Terra,MODIS,100,6.1NRT,303.55,151.78,D
58.43232,-113.91723,333.73,1.01,1,2023-06-01,1838,Terra,MODIS,68,6.1NRT,296.56,28.43,D
58.42973,-113.90072,327.83,1.01,1,2023-06-01,1838,Terra,MODIS,85,6.1NRT,295.01,23.78,D
58.42628,-113.93857,355.61,1.01,1,2023-06-01,1838,Terra,MODIS,98,6.1NRT,296.26,68.96,D
58.42111,-113.90557,352.74,1.01,1,2023-06-01,1838,Terra,MODIS,97,6.1NRT,294.58,66.15,D
58.41852,-113.88908,331.82,1.01,1,2023-06-01,1838,Terra,MODIS,88,6.1NRT,290.39,28.7,D
58.38674,-113.93069,359.64,1.01,1,2023-06-01,1838,Terra,MODIS,99,6.1NRT,295.99,80.22,D
58.38416,-113.9142,360.1,1.01,1,2023-06-01,1838,Terra,MODIS,100,6.1NRT,295.8,81.18,D
58.38157,-113.8977,397.21,1.01,1,2023-06-01,1838,Terra,MODIS,100,6.1NRT,299.42,235.12,D
58.37898,-113.8812,319.75,1.01,1.01,2023-06-01,1838,Terra,MODIS,14,6.1NRT,290.7,13.18,D
58.37553,-113.91905,341.25,1.01,1,2023-06-01,1838,Terra,MODIS,92,6.1NRT,295.22,41.34,D
58.37294,-113.90255,324.12,1.01,1,2023-06-01,1838,Terra,MODIS,47,6.1NRT,291.87,17.29,D
59.16733,-120.1797,336.1,1.23,1.1,2023-06-01,1838,Terra,MODIS,90,6.1NRT,297.89,45.51,D
58.35739,-113.983,352.14,1.01,1,2023-06-01,1838,Terra,MODIS,97,6.1NRT,293.93,60.35,D
57.40959,-121.46636,311.69,1.28,1.12,2023-06-01,1838,Terra,MODIS,35,6.1NRT,288.16,12.1,D
57.40173,-121.49039,315.35,1.28,1.12,2023-06-01,1838,Terra,MODIS,14,6.1NRT,287.75,14.78,D
57.39973,-121.4698,327.27,1.28,1.12,2023-06-01,1838,Terra,MODIS,78,6.1NRT,288.02,32.99,D
57.40057,-121.47636,329.86,1.28,1.12,2023-06-01,1838,Terra,MODIS,78,6.1NRT,288.8,37.23,D
57.39071,-121.47979,312.55,1.28,1.12,2023-06-01,1838,Terra,MODIS,24,6.1NRT,287.93,13.53,D
57.38944,-121.67379,341.42,1.29,1.13,2023-06-01,1838,Terra,MODIS,92,6.1NRT,290.98,60.86,D
57.37098,-121.48646,325.26,1.28,1.12,2023-06-01,1838,Terra,MODIS,84,6.1NRT,290.55,30.37,D
57.36893,-121.46585,335.98,1.27,1.12,2023-06-01,1838,Terra,MODIS,90,6.1NRT,290.42,50.2,D
57.40223,-121.91281,327.11,1.32,1.14,2023-06-01,1838,Terra,MODIS,53,6.1NRT,293.63,30.06,D
57.4002,-121.89153,327.3,1.32,1.14,2023-06-01,1838,Terra,MODIS,60,6.1NRT,295.25,30.06,D
57.39603,-121.84804,328.99,1.31,1.14,2023-06-01,1838,Terra,MODIS,79,6.1NRT,294.41,35.08,D
57.36957,-121.68053,375.86,1.29,1.13,2023-06-01,1838,Terra,MODIS,100,6.1NRT,295.55,191.52,D
57.36755,-121.65974,357.15,1.29,1.13,2023-06-01,1838,Terra,MODIS,99,6.1NRT,303,102.7,D
57.35965,-121.68398,335.17,1.29,1.13,2023-06-01,1838,Terra,MODIS,59,6.1NRT,295.02,44.39,D
57.32765,-121.5649,436.85,1.28,1.12,2023-06-01,1838,Terra,MODIS,94,6.1NRT,308.74,786.88,D
57.32564,-121.54423,380.06,1.28,1.12,2023-06-01,1838,Terra,MODIS,94,6.1NRT,296.15,208.36,D
57.32362,-121.52338,322.54,1.28,1.12,2023-06-01,1838,Terra,MODIS,22,6.1NRT,293.15,17.83,D
57.32158,-121.50246,341.83,1.28,1.12,2023-06-01,1838,Terra,MODIS,93,6.1NRT,297.56,57.42,D
57.31978,-121.5892,371.21,1.28,1.12,2023-06-01,1838,Terra,MODIS,100,6.1NRT,302.04,158.53,D
57.31777,-121.56841,455.64,1.28,1.12,2023-06-01,1838,Terra,MODIS,100,6.1NRT,322.68,1117.9,D
57.31576,-121.54757,373.52,1.28,1.12,2023-06-01,1838,Terra,MODIS,100,6.1NRT,297.84,169.51,D
57.31857,-121.57417,436.29,1.28,1.12,2023-06-01,1838,Terra,MODIS,100,6.1NRT,322.12,780.58,D
57.31649,-121.55338,406.43,1.28,1.12,2023-06-01,1838,Terra,MODIS,100,6.1NRT,306.99,410.42,D
57.31231,-121.51177,324.71,1.28,1.12,2023-06-01,1838,Terra,MODIS,57,6.1NRT,293.01,27.77,D
57.35841,-122.08752,327.57,1.34,1.15,2023-06-01,1838,Terra,MODIS,85,6.1NRT,292.1,34.89,D
54.66382,-123.25967,302.22,1.36,1.15,2023-06-01,1838,Terra,MODIS,35,6.1NRT,287.61,6.21,D
60.4147,-118.62662,335.05,1.16,1.07,2023-06-01,1838,Terra,MODIS,30,6.1NRT,294.54,33.68,D
60.41244,-118.6062,346.36,1.15,1.07,2023-06-01,1838,Terra,MODIS,70,6.1NRT,297.77,58.97,D
60.40983,-118.67155,317.15,1.16,1.07,2023-06-01,1838,Terra,MODIS,69,6.1NRT,296.07,14.31,D
60.40757,-118.65111,345.34,1.16,1.07,2023-06-01,1838,Terra,MODIS,94,6.1NRT,295.83,59.54,D
60.40081,-118.58989,320.04,1.15,1.07,2023-06-01,1838,Terra,MODIS,27,6.1NRT,296.79,17.19,D
60.41167,-118.77827,310.91,1.17,1.07,2023-06-01,1838,Terra,MODIS,49,6.1NRT,295.4,7.04,D
60.37004,-118.6673,349.3,1.16,1.07,2023-06-01,1838,Terra,MODIS,96,6.1NRT,297.34,68.29,D
60.36781,-118.64687,321.01,1.16,1.07,2023-06-01,1838,Terra,MODIS,42,6.1NRT,292.71,16.21,D
60.36066,-118.67133,341.07,1.16,1.07,2023-06-01,1838,Terra,MODIS,92,6.1NRT,294.05,47.84,D
60.35621,-118.63052,330.83,1.15,1.07,2023-06-01,1838,Terra,MODIS,72,6.1NRT,296.08,29.39,D
60.35399,-118.61016,330.09,1.15,1.07,2023-06-01,1838,Terra,MODIS,61,6.1NRT,296.79,28.7,D
60.35571,-118.71627,316.49,1.16,1.07,2023-06-01,1838,Terra,MODIS,58,6.1NRT,297.41,10.87,D
60.34462,-118.6142,322.76,1.15,1.07,2023-06-01,1838,Terra,MODIS,44,6.1NRT,297.35,17.72,D
60.33913,-118.74483,346.08,1.16,1.07,2023-06-01,1838,Terra,MODIS,94,6.1NRT,297.53,60.57,D
60.33693,-118.72437,336.88,1.16,1.07,2023-06-01,1838,Terra,MODIS,90,6.1NRT,295.37,40.87,D
60.336,-118.75185,340.48,1.16,1.07,2023-06-01,1838,Terra,MODIS,92,6.1NRT,297.97,48.39,D
60.33374,-118.73141,336.65,1.16,1.07,2023-06-01,1838,Terra,MODIS,90,6.1NRT,295.98,40.2,D
60.30666,-118.48785,332.7,1.14,1.07,2023-06-01,1838,Terra,MODIS,88,6.1NRT,296.95,35.94,D
60.3044,-118.4677,310.97,1.14,1.06,2023-06-01,1838,Terra,MODIS,63,6.1NRT,295.08,9.28,D
60.30634,-118.57257,378.94,1.15,1.07,2023-06-01,1838,Terra,MODIS,100,6.1NRT,299.82,175.68,D
60.29734,-118.49191,325.05,1.14,1.07,2023-06-01,1838,Terra,MODIS,80,6.1NRT,297.23,23.79,D
59.44228,-112.34808,343.48,1.03,1.01,2023-06-01,1838,Terra,MODIS,93,6.1NRT,285.25,50.51,D
59.43945,-112.33088,310.21,1.03,1.01,2023-06-01,1838,Terra,MODIS,64,6.1NRT,280.39,9,D
58.07914,-112.67789,313.71,1.05,1.02,2023-06-01,1838,Terra,MODIS,60,6.1NRT,283.2,14.01,D
58.33667,-114.0304,322.58,1.01,1,2023-06-01,1838,Terra,MODIS,50,6.1NRT,294.08,15.31,D
58.33924,-114.04684,335.26,1.01,1,2023-06-01,1838,Terra,MODIS,81,6.1NRT,297.14,30.71,D
58.34529,-114.02558,366.72,1.01,1,2023-06-01,1838,Terra,MODIS,100,6.1NRT,298.18,99.58,D
58.34361,-113.9549,313.07,1.01,1,2023-06-01,1838,Terra,MODIS,73,6.1NRT,293.1,8.78,D
58.34877,-113.98784,346.6,1.01,1,2023-06-01,1838,Terra,MODIS,91,6.1NRT,294.1,47.91,D
58.35134,-114.0043,421.79,1.01,1,2023-06-01,1838,Terra,MODIS,100,6.1NRT,308.33,406.04,D
58.35392,-114.02076,386.45,1.01,1,2023-06-01,1838,Terra,MODIS,100,6.1NRT,306.33,173.74,D
58.34965,-113.93358,330.92,1.01,1,2023-06-01,1838,Terra,MODIS,87,6.1NRT,295.08,25.73,D
58.35223,-113.95007,339.8,1.01,1,2023-06-01,1838,Terra,MODIS,92,6.1NRT,298.23,38.72,D
58.35481,-113.96653,335.74,1.01,1,2023-06-01,1838,Terra,MODIS,89,6.1NRT,293.75,30.41,D
58.88169,-113.40367,347.83,1.01,1.01,2023-06-01,1838,Terra,MODIS,95,6.1NRT,300.44,52.88,D
58.88436,-113.42043,334.64,1.01,1.01,2023-06-01,1838,Terra,MODIS,82,6.1NRT,298.98,29.73,D
58.87695,-113.31482,369.15,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,300.83,110.7,D
58.87963,-113.33159,389.29,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,308.04,192.88,D
58.88231,-113.34837,364.1,1.01,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,306.38,92.64,D
58.89298,-113.4154,327.12,1.01,1.01,2023-06-01,1838,Terra,MODIS,41,6.1NRT,302.5,17.99,D
58.89564,-113.43214,328.08,1.01,1.01,2023-06-01,1838,Terra,MODIS,67,6.1NRT,300.76,20.21,D
58.87484,-113.24264,320.5,1.02,1.01,2023-06-01,1838,Terra,MODIS,62,6.1NRT,296.2,13.98,D
58.88558,-113.30976,384.89,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,303.2,171.83,D
58.88826,-113.32654,404.69,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,309.8,279.68,D
58.89093,-113.34331,362.87,1.01,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,304.33,85.78,D
58.90425,-113.4271,338.37,1.01,1.01,2023-06-01,1838,Terra,MODIS,91,6.1NRT,302.84,35.45,D
58.90691,-113.44385,319.64,1.01,1.01,2023-06-01,1838,Terra,MODIS,69,6.1NRT,298.7,12.56,D
59.83851,-120.88765,325.69,1.32,1.14,2023-06-01,1838,Terra,MODIS,83,6.1NRT,296.26,29.38,D
59.84066,-120.91075,359.99,1.32,1.14,2023-06-01,1838,Terra,MODIS,99,6.1NRT,299.64,122.63,D
59.84281,-120.93389,336.73,1.32,1.14,2023-06-01,1838,Terra,MODIS,90,6.1NRT,296.82,51.36,D
58.89688,-113.32146,357.25,1.02,1.01,2023-06-01,1838,Terra,MODIS,86,6.1NRT,299.66,71.39,D
58.89956,-113.33823,335.38,1.01,1.01,2023-06-01,1838,Terra,MODIS,81,6.1NRT,298.96,24.79,D
58.91288,-113.42206,327,1.01,1.01,2023-06-01,1838,Terra,MODIS,40,6.1NRT,303.33,17.47,D
58.91553,-113.43881,327.09,1.01,1.01,2023-06-01,1838,Terra,MODIS,49,6.1NRT,300,19.06,D
58.91618,-113.38347,329.72,1.01,1.01,2023-06-01,1838,Terra,MODIS,83,6.1NRT,305.08,18.2,D
58.91883,-113.40023,348.41,1.01,1.01,2023-06-01,1838,Terra,MODIS,95,6.1NRT,305.67,49.81,D
58.92149,-113.41699,367.65,1.01,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,307.41,102.5,D
58.92415,-113.43375,340.16,1.01,1.01,2023-06-01,1838,Terra,MODIS,90,6.1NRT,299.4,37.96,D
58.90609,-113.26091,386.13,1.02,1.01,2023-06-01,1838,Terra,MODIS,87,6.1NRT,305.17,174.27,D
58.90877,-113.2777,371.48,1.02,1.01,2023-06-01,1838,Terra,MODIS,0,6.1NRT,307.7,113.39,D
58.93011,-113.41193,328.53,1.01,1.01,2023-06-01,1838,Terra,MODIS,70,6.1NRT,300.41,20.64,D
58.91204,-113.23901,434.63,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,312.9,536.61,D
58.91472,-113.25581,386.4,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,308.01,175.32,D
58.91798,-113.21709,331.64,1.02,1.01,2023-06-01,1838,Terra,MODIS,46,6.1NRT,291.21,24.51,D
58.92066,-113.2339,379.12,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,297.09,145.04,D
58.94469,-113.38504,327.81,1.01,1.01,2023-06-01,1838,Terra,MODIS,60,6.1NRT,299.11,17.8,D
58.95066,-113.3632,324.7,1.01,1.01,2023-06-01,1838,Terra,MODIS,39,6.1NRT,301.8,15.15,D
58.95332,-113.37999,353.14,1.01,1.01,2023-06-01,1838,Terra,MODIS,97,6.1NRT,303.52,64.03,D
58.93254,-113.19004,308.33,1.02,1.01,2023-06-01,1838,Terra,MODIS,22,6.1NRT,288.73,5.56,D
58.95928,-113.35813,339.4,1.01,1.01,2023-06-01,1838,Terra,MODIS,80,6.1NRT,302.43,34.87,D
58.96193,-113.37492,340.3,1.01,1.01,2023-06-01,1838,Terra,MODIS,86,6.1NRT,299.98,37.38,D
58.94319,-113.19541,329.34,1.02,1.01,2023-06-01,1838,Terra,MODIS,81,6.1NRT,293.23,23.65,D
58.96737,-113.34665,351.68,1.01,1.01,2023-06-01,1838,Terra,MODIS,96,6.1NRT,303.73,56.85,D
58.97004,-113.36343,344.26,1.01,1.01,2023-06-01,1838,Terra,MODIS,89,6.1NRT,300.08,42.97,D
58.94911,-113.17347,331.78,1.02,1.01,2023-06-01,1838,Terra,MODIS,0,6.1NRT,291.3,26.6,D
58.97599,-113.34158,324.4,1.01,1.01,2023-06-01,1838,Terra,MODIS,46,6.1NRT,301.19,14.38,D
58.93329,-113.01672,336.29,1.02,1.01,2023-06-01,1838,Terra,MODIS,77,6.1NRT,286.98,35.47,D
58.9846,-113.3365,327.25,1.01,1.01,2023-06-01,1838,Terra,MODIS,31,6.1NRT,300.84,17.51,D
58.96638,-113.16327,390.47,1.02,1.01,2023-06-01,1838,Terra,MODIS,75,6.1NRT,306.16,198.13,D
58.96908,-113.18011,388.63,1.02,1.01,2023-06-01,1838,Terra,MODIS,75,6.1NRT,312.51,186.42,D
58.98788,-113.29782,335.42,1.01,1.01,2023-06-01,1838,Terra,MODIS,78,6.1NRT,301.8,27.43,D
58.99055,-113.31461,358.89,1.01,1.01,2023-06-01,1838,Terra,MODIS,99,6.1NRT,303.11,76.39,D
58.99323,-113.33141,357.39,1.01,1.01,2023-06-01,1838,Terra,MODIS,99,6.1NRT,305.08,73.59,D
59.91697,-120.63883,337.11,1.3,1.13,2023-06-01,1838,Terra,MODIS,58,6.1NRT,297.77,46.02,D
58.9723,-113.14128,356.15,1.02,1.01,2023-06-01,1838,Terra,MODIS,98,6.1NRT,296.77,71.68,D
58.975,-113.15813,461.82,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,326.48,891.4,D
58.9777,-113.17497,375.15,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,307.67,129.15,D
59.95726,-120.95732,315.06,1.33,1.14,2023-06-01,1838,Terra,MODIS,57,6.1NRT,301.03,10.23,D
58.97552,-113.10243,314.29,1.02,1.01,2023-06-01,1838,Terra,MODIS,11,6.1NRT,290.74,9.18,D
58.98093,-113.13614,357.86,1.02,1.01,2023-06-01,1838,Terra,MODIS,99,6.1NRT,296.06,76.59,D
58.98363,-113.15298,481.38,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,337.91,1234.26,D
58.98633,-113.16983,424.54,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,322.83,434.21,D
58.98902,-113.18668,343.48,1.02,1.01,2023-06-01,1838,Terra,MODIS,78,6.1NRT,304.5,37.4,D
59.96729,-120.95325,315.3,1.33,1.14,2023-06-01,1838,Terra,MODIS,62,6.1NRT,297.94,10.47,D
58.98956,-113.131,338.37,1.02,1.01,2023-06-01,1838,Terra,MODIS,91,6.1NRT,294.23,36.56,D
58.99226,-113.14785,437.29,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,328.35,569.09,D
58.99495,-113.16469,390.18,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,317.32,196.79,D
58.99765,-113.18153,338.55,1.02,1.01,2023-06-01,1838,Terra,MODIS,54,6.1NRT,304.28,32.49,D
59.00034,-113.19838,342.17,1.02,1.01,2023-06-01,1838,Terra,MODIS,61,6.1NRT,303.08,37.98,D
59.00571,-113.23205,362.68,1.02,1.01,2023-06-01,1838,Terra,MODIS,100,6.1NRT,301.29,87.53,D
59.00839,-113.24887,358.46,1.02,1.01,2023-06-01,1838,Terra,MODIS,99,6.1NRT,301.11,77.06,D
58.97647,-112.99079,328.72,1.02,1.01,2023-06-01,1838,Terra,MODIS,83,6.1NRT,282.9,27.02,D
59.00896,-113.19325,313.77,1.02,1.01,2023-06-01,1838,Terra,MODIS,44,6.1NRT,296.52,7.54,D
59.95236,-120.5786,354.31,1.29,1.13,2023-06-01,1838,Terra,MODIS,98,6.1NRT,295.76,96.69,D
59.95455,-120.60125,412.32,1.29,1.13,2023-06-01,1838,Terra,MODIS,100,6.1NRT,307.19,479.86,D
59.95675,-120.62392,337.84,1.3,1.13,2023-06-01,1838,Terra,MODIS,91,6.1NRT,298.08,48.83,D
59.96229,-120.5749,361.69,1.29,1.13,2023-06-01,1838,Terra,MODIS,100,6.1NRT,295.62,124.8,D
59.96449,-120.59756,375.4,1.29,1.13,2023-06-01,1838,Terra,MODIS,100,6.1NRT,304.47,188.84,D
59.97221,-120.5712,346.23,1.29,1.13,2023-06-01,1838,Terra,MODIS,94,6.1NRT,294.66,71.58,D
59.97092,-120.56537,347.65,1.29,1.13,2023-06-01,1838,Terra,MODIS,95,6.1NRT,291.59,74.38,D
59.98085,-120.56164,347.26,1.29,1.13,2023-06-01,1838,Terra,MODIS,95,6.1NRT,295.14,72.75,D
60.02311,-120.90292,314.61,1.33,1.14,2023-06-01,1838,Terra,MODIS,55,6.1NRT,301.89,8.65,D
60.00286,-120.57681,330.28,1.29,1.13,2023-06-01,1838,Terra,MODIS,70,6.1NRT,296.53,32.49,D
60.0128,-120.57309,323.48,1.29,1.13,2023-06-01,1838,Terra,MODIS,82,6.1NRT,296.6,22.95,D
60.00747,-120.41144,335.82,1.28,1.12,2023-06-01,1838,Terra,MODIS,70,6.1NRT,291.29,45.79,D
60.03799,-120.72935,315.68,1.31,1.14,2023-06-01,1838,Terra,MODIS,76,6.1NRT,297.97,8.98,D
60.01514,-120.38519,338.85,1.28,1.12,2023-06-01,1838,Terra,MODIS,51,6.1NRT,290.17,51.16,D
60.02502,-120.38144,348.15,1.28,1.12,2023-06-01,1838,Terra,MODIS,73,6.1NRT,293.84,72.92,D
60.02943,-120.42647,351.11,1.28,1.12,2023-06-01,1838,Terra,MODIS,96,6.1NRT,297.59,77.38,D
60.03603,-120.49409,335.62,1.29,1.13,2023-06-01,1838,Terra,MODIS,88,6.1NRT,296.84,40.56,D
60.04373,-120.46779,325.04,1.29,1.13,2023-06-01,1838,Terra,MODIS,27,6.1NRT,296.42,17.51,D
60.04594,-120.49036,334.56,1.29,1.13,2023-06-01,1838,Terra,MODIS,89,6.1NRT,296.96,37.05,D
60.04813,-120.51286,322.55,1.29,1.13,2023-06-01,1838,Terra,MODIS,51,6.1NRT,299.32,16.49,D
60.04381,-120.36758,334.85,1.28,1.12,2023-06-01,1838,Terra,MODIS,64,6.1NRT,294.43,38.77,D
60.05367,-120.36381,337.84,1.28,1.12,2023-06-01,1838,Terra,MODIS,89,6.1NRT,297.22,45.9,D
60.13691,-121.14762,310.13,1.36,1.15,2023-06-01,1838,Terra,MODIS,67,6.1NRT,294.89,13.24,D
59.20201,-113.45321,328.67,1.01,1,2023-06-01,1838,Terra,MODIS,46,6.1NRT,298.86,19.84,D
59.20465,-113.47004,359.99,1.01,1,2023-06-01,1838,Terra,MODIS,87,6.1NRT,303.07,80.74,D
60.06905,-120.31131,327.92,1.27,1.12,2023-06-01,1838,Terra,MODIS,56,6.1NRT,292.19,31.09,D
59.20798,-113.4313,366.59,1.01,1,2023-06-01,1838,Terra,MODIS,94,6.1NRT,302.82,99.17,D
60.07672,-120.28514,374.57,1.27,1.12,2023-06-01,1838,Terra,MODIS,100,6.1NRT,294.83,182.09,D
60.0789,-120.30748,376.88,1.27,1.12,2023-06-01,1838,Terra,MODIS,100,6.1NRT,299.22,193.12,D
60.12248,-120.76329,325.7,1.32,1.14,2023-06-01,1838,Terra,MODIS,60,6.1NRT,295.45,27.42,D
59.20865,-113.37568,324.94,1.01,1,2023-06-01,1838,Terra,MODIS,67,6.1NRT,297.86,17.41,D
59.21394,-113.40939,463.84,1.01,1,2023-06-01,1838,Terra,MODIS,100,6.1NRT,322.62,911.15,D
59.21659,-113.42625,499.97,1.01,1,2023-06-01,1838,Terra,MODIS,94,6.1NRT,360.07,1617.99,D
59.21923,-113.44308,350.57,1.01,1,2023-06-01,1838,Terra,MODIS,84,6.1NRT,308.05,52.12,D
60.08656,-120.28134,371.22,1.27,1.12,2023-06-01,1838,Terra,MODIS,100,6.1NRT,294.74,166.76,D
60.08875,-120.30369,362.35,1.27,1.12,2023-06-01,1838,Terra,MODIS,100,6.1NRT,298.33,126.14,D
60.09094,-120.32612,333.3,1.28,1.12,2023-06-01,1838,Terra,MODIS,54,6.1NRT,295.69,38.67,D
60.09532,-120.37111,320.92,1.28,1.12,2023-06-01,1838,Terra,MODIS,45,6.1NRT,292.27,17.85,D
60.10406,-120.46123,340.37,1.29,1.13,2023-06-01,1838,Terra,MODIS,66,6.1NRT,299.65,50.81,D
60.10622,-120.48367,367.05,1.29,1.13,2023-06-01,1838,Terra,MODIS,100,6.1NRT,299.76,143.85,D
60.12152,-120.64355,326.9,1.31,1.13,2023-06-01,1838,Terra,MODIS,39,6.1NRT,296.28,27.24,D
60.13471,-120.78311,321.35,1.32,1.14,2023-06-01,1838,Terra,MODIS,46,6.1NRT,294.74,21.4,D
59.2252,-113.4212,354.74,1.01,1,2023-06-01,1838,Terra,MODIS,98,6.1NRT,303.34,63.22,D
